time,solar_po
2019-12-26 13:06:00+00:00,0.4814
2019-12-26 14:06:00+00:00,0.28433
2019-12-26 15:06:00+00:00,0.08867
2019-12-26 16:06:00+00:00,0
2019-12-26 17:06:00+00:00,0
2019-12-26 18:06:00+00:00,0
2019-12-26 19:06:00+00:00,0
2019-12-26 20:06:00+00:00,0
2019-12-26 21:06:00+00:00,0
2019-12-26 22:06:00+00:00,0
2019-12-26 23:06:00+00:00,0
2019-12-27 00:06:00+00:00,0
2019-12-27 01:06:00+00:00,0
2019-12-27 02:06:00+00:00,0
2019-12-27 03:06:00+00:00,0
2019-12-27 04:06:00+00:00,0
2019-12-27 05:06:00+00:00,0.14484
2019-12-27 06:06:00+00:00,0.3488
2019-12-27 07:06:00+00:00,0.51248
2019-12-27 08:06:00+00:00,0.64333
2019-12-27 09:06:00+00:00,0.70993
2019-12-27 10:06:00+00:00,0.73673
2019-12-27 11:06:00+00:00,0.69888
2019-12-27 12:06:00+00:00,0.61994
2019-12-27 13:06:00+00:00,0.47989
2019-12-27 14:06:00+00:00,0.28756
2019-12-27 15:06:00+00:00,0.08653
2019-12-27 16:06:00+00:00,0
2019-12-27 17:06:00+00:00,0
2019-12-27 18:06:00+00:00,0
2019-12-27 19:06:00+00:00,0
2019-12-27 20:06:00+00:00,0
2019-12-27 21:06:00+00:00,0
2019-12-27 22:06:00+00:00,0
2019-12-27 23:06:00+00:00,0
2019-12-28 00:06:00+00:00,0
2019-12-28 01:06:00+00:00,0
2019-12-28 02:06:00+00:00,0
2019-12-28 03:06:00+00:00,0
2019-12-28 04:06:00+00:00,0
2019-12-28 05:06:00+00:00,0.15087
2019-12-28 06:06:00+00:00,0.35357
2019-12-28 07:06:00+00:00,0.52352
2019-12-28 08:06:00+00:00,0.65682
2019-12-28 09:06:00+00:00,0.71675
2019-12-28 10:06:00+00:00,0.739
2019-12-28 11:06:00+00:00,0.7003
2019-12-28 12:06:00+00:00,0.62334
2019-12-28 13:06:00+00:00,0.48266
2019-12-28 14:06:00+00:00,0.28865
2019-12-28 15:06:00+00:00,0.08974
2019-12-28 16:06:00+00:00,0
2019-12-28 17:06:00+00:00,0
2019-12-28 18:06:00+00:00,0
2019-12-28 19:06:00+00:00,0
2019-12-28 20:06:00+00:00,0
2019-12-28 21:06:00+00:00,0
2019-12-28 22:06:00+00:00,0
2019-12-28 23:06:00+00:00,0
2019-12-29 00:06:00+00:00,0
2019-12-29 01:06:00+00:00,0
2019-12-29 02:06:00+00:00,0
2019-12-29 03:06:00+00:00,0
2019-12-29 04:06:00+00:00,0
2019-12-29 05:06:00+00:00,0.13628
2019-12-29 06:06:00+00:00,0.33929
2019-12-29 07:06:00+00:00,0.50866
2019-12-29 08:06:00+00:00,0.6457
2019-12-29 09:06:00+00:00,0.67164
2019-12-29 10:06:00+00:00,0.73273
2019-12-29 11:06:00+00:00,0.68625
2019-12-29 12:06:00+00:00,0.61744
2019-12-29 13:06:00+00:00,0.47858
2019-12-29 14:06:00+00:00,0.29021
2019-12-29 15:06:00+00:00,0.08978
2019-12-29 16:06:00+00:00,0
2019-12-29 17:06:00+00:00,0
2019-12-29 18:06:00+00:00,0
2019-12-29 19:06:00+00:00,0
2019-12-29 20:06:00+00:00,0
2019-12-29 21:06:00+00:00,0
2019-12-29 22:06:00+00:00,0
2019-12-29 23:06:00+00:00,0
2019-12-30 00:06:00+00:00,0
2019-12-30 01:06:00+00:00,0
2019-12-30 02:06:00+00:00,0
2019-12-30 03:06:00+00:00,0
2019-12-30 04:06:00+00:00,0
2019-12-30 05:06:00+00:00,0.1388
2019-12-30 06:06:00+00:00,0.34225
2019-12-30 07:06:00+00:00,0.49894
2019-12-30 08:06:00+00:00,0.47444
2019-12-30 09:06:00+00:00,0.67082
2019-12-30 10:06:00+00:00,0.71742
2019-12-30 11:06:00+00:00,0.6066
2019-12-30 12:06:00+00:00,0.6058
2019-12-30 13:06:00+00:00,0.47935
2019-12-30 14:06:00+00:00,0.29357
2019-12-30 15:06:00+00:00,0.09292
2019-12-30 16:06:00+00:00,0
2019-12-30 17:06:00+00:00,0
2019-12-30 18:06:00+00:00,0
2019-12-30 19:06:00+00:00,0
2019-12-30 20:06:00+00:00,0
2019-12-30 21:06:00+00:00,0
2019-12-30 22:06:00+00:00,0
2019-12-30 23:06:00+00:00,0
